publishedAt,authorDisplayName,textDisplay,likeCount
2022-11-23T05:48:44Z,Siti Anifah,"Setelah denger ini gw masih ga nyangka istri seorang habib ,sekejam ini ,memang bukan pure dia semua tapi dari kasus ini kita bisa lihat sifat aslinya🔥👍",0
2022-11-23T05:42:35Z,ana hastuti,Orang baik,0
2022-11-23T05:33:17Z,Enny Halim,Iya bgt.. setelah dr Richard muncul mmng aku merasa terselamatkan dr cream yg aku pke,0
2022-11-23T05:08:19Z,Elintri Wahyuni,"Selamat ya dokter, tetaplah hidup dan bahagia tanpa menyakiti orang lain 🕊️,<br>Ini adalah karma  orang baik kepada orang baik.❤️❤️",0
2022-11-23T05:04:32Z,Nay Murnay,"Tuntut balik dok, suruh balikin lg nama baik dr lee",0
2022-11-23T04:58:26Z,EF1810,Dokter lee diserang bertubi tubi sampai pikiran dia udah negative thingking nanti bisa saja aq diserang lagi. Aq pernah diposisi itu,0
2022-11-23T04:52:46Z,Sutisna family,Semua dukung dokter🤣🤣🤣🤣😎😎😎semangat,0
2022-11-23T04:38:26Z,Sanida erita Sinaga,Ooo mulut perempuan✌️🤣,0
2022-11-23T04:33:16Z,JERY E. KHOMARINDA,Penculikan itu ga di bahas hukum ?,0
2022-11-24T03:12:07Z,n a b i l a 💘,"Hmmm gimana yaaa , kasus Sambo saja Membagongkan 😂😂😂😂😂😂😂😂",0
2022-11-23T04:29:37Z,Ihut Sitanggang,Ini dokter cerewet juga ya.. wkwkwk,0
2022-11-23T04:28:26Z,khoirotul khomsiyah,"Perjuangan seorang dokter untuk menyelamatkan kesehatan wanita2 Indonesia, mengedukasi wanita2 agar bisa memilih produk kecantikan yg aman.. terharu dg ceritanya..sehat selalu dr.Richard. sukses selalu bang Densu..",49
2022-11-23T04:24:36Z,ISeeIt_ILikeIt IWantIt_IGotIt,"Kenapa yaa di podcast kali ini kok kesannya Abang Densu “keras” sama bintang tamunya? Beberapa kali agak maksain fahamnya ke DRL. Gimana pun you’re not in his shoes Bang. There’s always something that we never know. Kaget kan Bang denger DRL hampir sujud minta maaf dan bahkan minta Habib lain utk melunakkan hati si ono tapi si ononya ngga bergeming? <br><br>But anyway, it’s another great podcast as usual 🎉",2
2022-11-23T04:20:26Z,Febby Pantow,Menurut&#39;ku acara ini sangat membantu dan tujuan&#39;nya TDK merugikan melainkan bermanfaat.semoga bang bisa berkarya lebih bagus lagi dlm proses Di Jalan Tuhan dan bisa bermanfaat bagi semuanya titip doa Tuhan Yesus akan Buka jalan bagi yg percaya 🙏😊,1
2022-11-23T03:58:26Z,Veronika Christina,"Jiwa muda bang 😁 <br>Sama sih sm ko densu mikirnya, sdh aman kenapa ngurusin cream abal2? Ribet ngurusin, ngatur pikiran org. Sy rasa dasar seseorang berbuat suatu kebaikan harus ada kerendahan hati, kebijaksanaan, spy tidak timbul masalah besar. Tapi bukan berarti bebas dari semua masalah.<br>Barang siapa merendahkan diri, akan ditinggikan Tuhan. Gpp dokter, kl sdh seperti dipermalukan tp tetap berprestasi dan berbuat baik agar ke depannya lebih baik. Jangan diladenin spy sehat mental dan kantong.",1
2022-11-23T03:49:11Z,Neuvari,"menurut gw sih mendingan serang duluan dok, irang brengsek gitu mah perlu dikasi pelajaran, sblon dia ngelunjak lg",0
2022-11-23T03:42:03Z,sony land,"ada memang org&quot; spt Dr Richard yg bahagia liat org bahagia dan ada juga org yg sakit hati liat org lain bahagia, cmn ingin ucapin terima kasih bnyk Dr. Richard sdh bnyk.berjuang❤",7
2022-11-23T02:56:50Z,Djoe Djoe,Lebay bingit,0
2022-11-23T02:34:59Z,Neuvari,"institusi2 yg bersangkutan buat menolong rakyat spy ga make krim abal2 malah ga berdiri terdepan bareng si dokter, guna lu apa pada, bingung dah, ini pemerintah yg atas2 pada bisa bantu aksi ga sih? jamin keamanan kek ato apa kek, anteng2 aja, ini jg wartawan bisa lebih ekspos ga biar pemerintah tuh dicolek",0
2022-11-23T02:25:46Z,Neuvari,"tp bener sih nama baik dokter ga pernah rusak sih, yg rusak malah si kp kampret yg rusak namany, institusi jg namany ud jelek makin jelek, perusahaan2 obat abal2 yg makin rusak namanya, semoga semua kena ganjarnya amin amin amin amin",1
2022-11-23T02:15:43Z,Neuvari,"institusi kepolisian mestinya MINTAA MAAF SECARA TERBUKA, PASANG DI TV ATAU SOSIAL MEDIA, mengakui bahwa mereka bersalah dan salah tangkap dengan prosedur yg salah, balikin nama baik dokter nya",1
2022-11-23T02:13:26Z,yunita putri,"Dok , sebenarnya dokter mengingatkan pepatah kita klbuat kaum awam &quot; jangan melihat siapa yg menyampaikan ilmu /ucapan namun lihatlah apa yang dia ucapkan/ sampaikan &quot;. <br>Jujur dari awal mah udh ada feeling siapa yg salah , cuma sedikit menghargai aja masa istri habib gitu ? Tapi akhirnya sadar KP sama kaya kita manusia biasa yg bisa saja khilaf. Dokter berdasarkan fakta/penelitian dan KP berdasarkan hal yg maaf saya kurang faham motifnya.. Salut buat dokter Richard sesabar itu ngadepin masalah 👍👍👍",0
2022-11-23T02:06:51Z,Neuvari,"mafia skincare abal2 BUANGSAAAAAAAAAAAAAAATTT, GW SUMPAHIN LU BANGKRUT JATUH MISKIN ANJIIIIINGGG",0
2022-11-23T02:05:53Z,Marsya Fitrianitakim,"Denny keren pemikirannya mashallah dewasa banget.. 🥺🥺😇😇🥰🥰 lebih fokus kepembahasan denny, mudah2an dr richard bisa berdamai dengan diri sendiri dan jangan hanya fokus menyalahkan orang lain saja.. semangat berbuat kebaikan dok jangan pernah menyesal atas apa yg sudah dokter lakukan, itu sudah yg terbaik.. biar tuhan yg membalas semha kebaikan dan keikhlasan dokter.. Sehat terus dok 😁😊",1
2022-11-23T02:05:13Z,Yolanda Aprilia,Gegara karpet yang istri habib itu ya... Ngaku nya udah hijrah kelakuan masih begitu 🤣🤣🤣🤣 sama aja dong <br><br>Mikir karpet gegara lu nama baik orang jadi jelek noh mau menang sendiri ujung ujung nya kalah kan di persidangan <br><br>😂😂😂😂 kocak sumpah,1
2022-11-23T02:02:48Z,Neuvari,"wooooo jd habib rizik enak ya pas dipenjara, tempatny bagus dan manusiawi",0
2022-11-23T02:00:07Z,Bram A,"Dr Richard dulu terlalu polos, mungkin dia berpikir bahwa institusi itu sudah bersih, padahal institusi itu berorientasi dengan uang.",1
2022-11-23T01:59:58Z,Neuvari,mantan pengacaranya MURAHAN AMAT,1
2022-11-23T01:53:26Z,Neuvari,emang KP BRENGSEK ITU MANUSIA,0
2022-11-23T01:50:15Z,Timotius Noya,"Dokter, mungkin memang harus dihancurkan sampai ke akar². Penjarain aja, dok. Kayaknya gak kenal kapok itu orangnya. Penjarain supaya gak menyesatkan banyak orang.",1
2022-11-23T01:45:20Z,Neuvari,"gw mau ngatain institusi yg itu tapi takut ditangkep, TAPI EMANG MEREKA ITU BRENGSEK YA, DUIT DUIT DUIT DUIT DUITTT AJA",0
2022-11-23T01:42:39Z,Timotius Noya,"Denny, Denny,, gini. Memang ada jenis manusia yang sepantasnya dilaknat.<br>Anda tidak bisa memaksa pendapat anda ke KP. Gak perlu ngedikte dokter. Dokter udah kenyang dengan retorika.",1
2022-11-23T01:35:16Z,Naira Smart Channel,Gara gara kasus ini ga ada yg berani speakup lg ttg cream abal2 hehehe takut dosanya mengalir serem bgt,0
2022-11-23T01:34:01Z,Naira Smart Channel,Mungkin cm sejawat yg bisa lebih mengerti. Dokter itu edukator. Jadi emang SESENENG ITU KALAU KITA TUH DIDENGER DAN BERMANFAAT BAIK BAGI ORANG LAIN... Terdengar klise tapi coba kalian jd dokter deh br tau senengnya segimanaa.... Hehehehe,0
2022-11-23T01:23:44Z,snhaleeza,"Terlepas hasil akhirnya bagaimana, menurutku baik RL &amp; KP ini sama-sama berbuat kesalahan siii. RL kelihatannya memaafkan tapi seperti dendam masih ada di hatinya. And yessss bang Densu, your advice is a blessing for us, not only for RL ✨✨✨",0
2022-11-23T01:08:35Z,Wahdahniah 16,Tetap semangat dokter pahlawan wanita demi kemanusiaan,0
2022-11-23T00:21:42Z,Nurma Yani,"Makasih dok edukasinya,,krna dokter sy jdi lebih tau dan hati2 milih skincare,,wlwpun blm mampu beli skincare dokter richard,,smoga allah swt melindungi dokter richar dan kluarga,,smoga djauhkan dri org2 jahat amiin",0
2022-11-22T23:15:40Z,Ade Santi,Orang sbar dsyng tuhan dok,0
2022-11-22T20:38:08Z,Wanda Iyan,“Kebahagiaan gua bukan nyakitin orang” salut dok 👍🏻,0
2022-11-22T18:57:30Z,DMT TV,"Telat nonton,,Densu Super!!! <br>gak tau lagi mau ngomong apa. Kronologi ceritanya uda kek film2... Uda nama baik rusak,serangan mental pulak.... Tuhan memang ajaib,DASYAT luar biasa.. Hukum Indonesia tidak bisa dipercaya lagi,,tapi Tuhan selalu Maha adil di atas segalanya!!<br>Terus berkarya Dokter Lee... God bless...",1
2022-11-22T18:21:44Z,Bunda Febby,Bang awalnya gw respect sm lu .. tapi setelah nonton video denise yang datau series densu.. kok lu bisa ya bang begitu .. ini yang lu bilang ga ada edukasi dan tidak merugikan? Sebagai cewe gw ngerasa lu belain dan melindungi laki2 yg selingkuh ..  dan lu berarti setuju dengan apa yg RD lakuin ..video ga lu tayangin tapi malah cerita ke artis2 lain trmsuk luna ... .. bang bang ... lu berurusan dengan org yg salah x ini .. dan ini ngebuat lu jd terlihat MUN*FIK,0
2022-11-22T17:05:33Z,Calm BarBar,"Kok gw jd enek lihat densu anjir lama kelamaan dr cara omongan ny berasa manusia paling bener lu, org ciri2 kaya bgtu tiati",0
2022-11-22T17:00:43Z,raisa77,Bisa ga sh ada Pejabat atau siapapun yg Tahta nya Tinggi melebihi KARPUT kampret itu utk balikin nama baik dr. Richard dan semua hal yg udh dilakuin Dakhjal KP itu kebales. Sumpah gua pengen bgt liat Karma nya,0
2022-11-22T16:54:14Z,Haidar Choirul azzam,Semoga yg mendzolimi mendapat balasan setimpal,0
2022-11-22T16:12:01Z,Wysm Channel,"jika kita percaya Tuhan , Tuhan tidak tinggal diam dalam menunjukkan kebenaran pada akhirnya . sbg manusia yg punya akal dan hati , alangkah baiknya  kita mengharga btp sulitnya jalan yg di lalui dokter richard ini . dari ditangkap , dipenjara , dikhianati org yg dipercaya , mengerahkan daya upaya supaya bisa menang melawan kebathilan . yg tersisa disini ternyata bukan karna perang antara pembela krim abal vs penjual krim abal2 , tp ego besar yg tidak bisa dikalahkan hanya karna secarik perkataan maaf ,  berebut maaf . tp Tuhan tidak tidur , yg salah ttp akan kalah pada akhirnya",0
2022-11-22T16:01:41Z,Eva Agustina,Kenapa mewek ya ngliat mimik muka dr Richard pas dengerin Densu bicara.,0
2022-11-22T15:52:36Z,Astuti Suhardi,"Sudah lama ikutin kontennya dokter, ada lagi 1 dokter yang suka review juga, cuma lupa nama dokter dan nama chanelnya.. selama dokter review jadi lebih bisa pilih krim yang benar.. sebelum itu sembarangan pake krim, muka breakout parah.. alhamdulillah sekarang sudah aman sentosa.. terima kasih dok, dokter menolong semua perempuan untuk lebih bijak dan pintar memilih krim wajah.. insya allah orang baik akan selalu di lindungin allah ...",5
2022-11-22T15:49:46Z,Frana Mamuaya,"the best dr. ever✨ sbnrnya dgn adanya dr. bnyk hal yg bisa terungkap dan menylamatkan bnyk org tapi yg benar dijadikan salah, RIP hukum 🙏🏻🥲",0
2022-11-22T15:39:30Z,Hanna dhiya,"At least I still believe, di negara ini orang baik masih bisa menang 😢😢",0
2022-11-22T15:25:28Z,Yuna Astuti,"Jujur suka Alasan dr Ricard riview cream Abal&quot; ... Edukasi, krna bahagia  melihat Netizen lbih pandai memilih cream yg sehat . Seperti hal nya dr Boyke punya kebahagiaan Netizen lebih pandai dlm hal edukasi ttg sex yg baik &amp; sehat .",0
2022-11-22T15:23:40Z,Intan Alisyha Maira Channel,Dzolim banget,0
2022-11-22T15:07:24Z,ilhan akbar,Ip,0
2022-11-22T14:59:18Z,Ria Fitriana,&quot;kebahagiaan gue bukan nyakitin org&quot;<br><br>Keren bgt ❤️,1
2022-11-22T14:56:30Z,Cerita malam,"Buat bang Den. Lagi2 deh lu😐 kebiasaan. Lu kalo nanya tapi kalo lu uda punya jawaban sepihak ya gk usah nekanin pertanyaan lu terus dong. Karena setiap orang itu punya kapasitas ketenangan dan kelegaan batin masing2. Dr. Richard ketika menang langsung koar2 kesana kemari selain sebagai bentuk kepuasan hatinya sekaligus bentuk kelegaannya karena selama ini dibelenggu rasa tak tenang. Jika memang maaf bisa membuat hati puas, tuntutlah, meskipun itu tak merubah apapun. Tapi satu edukasi yg bisa gue apreciate dri lu yaitu. Whatever about you! Yg penting gue ngonten dpt cuan. Selebihnya ya balik ke masing2.",1
2022-11-23T01:23:19Z,Cerita malam,@Bunda Febby yg mana tuh? Bongkar aib selengki bukan?!,0
2022-11-22T18:23:53Z,Bunda Febby,Ya skr dah ga berkualitas.. kualat x gara2 gituin denise chariesta,0
2022-11-22T14:51:06Z,Mang Acing,"Saya nonton full dari awal sampai akhir, Dan tahu juga perseteruan antara Dr Richard dan KP, Tapi mau komen takut salah ahhh... Yg pasti kebenaran akan selalu tampak walau pun datang nya selalu terlambat",0
2022-11-22T14:43:37Z,Berita & Opini,"Institusi di indonesia itu gk akan bergerak klo belom viral dokter, klo belum di push masyarakat dan klo belum dipush atasan yg lebih berwenang",0
2022-11-22T14:43:22Z,Chanell najwa,Tebak seberapa banyak densu bilang sekarang gw mau tanya?😀,0
2022-11-22T14:39:23Z,Berita & Opini,Bang densu secara gk langsung nasehatin dokter buat jgn patah semangat dlm melakukan kebaikan hanya karna pernah mendapat kesulitan tp ttep percaya sama tuhan dan lanjutkan perjuanganmu menjadi org baik dokter...,1
2022-11-22T14:32:55Z,SERVICE POMPA DAN PENGEBORAN AIR,Comel sih,0
2022-11-22T14:30:02Z,Asri Lidya,"Banyak pola pikir atau bahkan pondasi pemahaman kehidupan, saya dan dokter yg berbeda. <br>Tapi saya yakin, Jika Allah meneteskan hidayah kehatinya maka beliau akan sangat memahami arti dari masalah ini lebih dalam lagi, karena Adab memang lebih utama dari Ilmu dan tentunya semua sikap dan perilaku beliau akan lebih mulia lagi jika dengan tuntunan Al Qur’an dan sunnah. <br>Saya sebut pandangan ini berbeda karena pondasi agama dan kepercayaan. <br>Saya cinta dokter Richard dengan semua Ilmu nya.",0
2022-11-22T14:29:11Z,Amilia Candrasari,dr. Richard Leee I LOVE YOUU. Semoga makin sukses dan bahagia selalu. Senang akhirnya  kasus ini selesai dengan hasil yang membahagiakan,1
2022-11-22T14:22:27Z,FIRMALIA FWP,"Dr. Richard yg minta maaf, aku yg nggak ikhlas",0
2022-11-22T14:20:46Z,Desti N,"Dokter Richard yg punya segalanya aja kasus nya sampai 2 tahun, apa Lg yg cuma rakyat biasa 🙂",0
2022-11-22T14:17:39Z,julieMade,Sukses selalu untuk dokter Richard... seorang yg telah mempermalukan mu.. suatu saat di pasti akn dipermalukan juga... percayalah 🙏,0
2022-11-22T14:06:58Z,Feolynn Perfume,Semangat dok,0
2022-11-22T14:00:53Z,ovillio arwu,"Lagi aneh ye.. si miss tabayun ini, padahal dia bukan yg punya si krim abal2. Tp kenapa dia yg sibuk amat dah. Heran gw. Dibayar berapa dah sama yg punya krim abal abal itu",1
2022-11-22T13:55:02Z,Dedek Dinda,"Aku nnton full tanpa jeda, kok DR ini ngambil hati aku y ❤❤❤❤",0
2022-11-22T13:49:10Z,Kasih tau,Sukses dokter,0
2022-11-22T13:48:51Z,winara jaya,Cariin lagi dong..krim abal2.. kasian ibu2 mukanya merah2 kl lagi pake krim..kl gx pake jadi item..<br>Semangat dok,0
2022-11-22T13:46:35Z,Tri Kasmiati,Kok Densu nyamain tujuan dia bikin konten sm orang bikin content. Kalo akhirnya dr. Richard Lee ngerasa seneng krn memberikan edukasi ke penontonnya dia dan menyadarkan banyak org bahwa gak semua skincare aman. Ini ngomongin soal aman utk pengguna skincare. Kita akhirnya menjadi lebih bertanggung jawab atas pemilihan skincare buat kita. Tp kalo seandainya Densu bikin content just for addsense yaudah sih lahh biarin aja.... intinya penontonya dr. Richard bs milih mau nonton segment review nya kah atau review podcast nya dia yaa biarin aja. Viewers membuktikan kok. Penonton dr. Richard di segment review lebih banyak dibanding segment dia yg lain. Dont treat people as u treat your thought man.,0
2022-11-22T13:45:39Z,Dinar Andriyani,"itu guna nya dokter di dunia ini untuk membantu orang² dari kesehatan. membantu kita orang² awan tentang bahan² kimia yg memang aman digunakan, untuk memilah skincare atau obat yang aman untuk dipakai harus nya kita dukung orang yang mengeducation gini..jangan yang mau ngambil untung doang tapi gak mikirin kesehatan kita² yang pakai produk... Semoga ada banyak para kesehatan yang peduli dengan kesehatan banyak orang yaitu DOKTER² diluar sana yang peduli sama kita²...BPOM lebih ketat lagi doang bwt nyeleksi obat² yang memang membahayakan untuk kita² masyarakat dari bahan² kimia yang di buat sama orang² yang mau untung doang tapi tidak peduli kesehatan banyak orang...<br>contoh; obat sirup yang menggandung bahan berbahaya yang mengakibatkan GAGAL GINJAL..",0
2022-11-22T13:40:43Z,Mimin Mintarsih,"Dr awal udh curiga, kasus dr richard adlh persaingan bisnis, sdh byk korban wanita indonesia yg hancur mukanya karema kosmetik abal2..",0
2022-11-22T13:31:51Z,Lmaya Nita,Jujur iya sejak dgr dok aq berenti pk cream merkuri,0
2022-11-22T13:27:59Z,me Linda,"Emg setan karpet,smua awal ny gara&quot; tu prempuan,smga dpt blsan sdh zholimin orng",0
2022-11-22T13:27:47Z,Riza Afitri,"dr Richard penolongku memilih produk kecantikan yang aman dan cara mengenali masalah kulit wajahku. jadi gak melulu skinker trending, trus ikut2 beli gitu. <br>2020 kulitku breakout parah, trus liat videonya dr Richard, skrg wajahku mulus bebas bopeng.",0
2022-11-22T13:25:51Z,Ario,Waktunya pembalasan,0
2022-11-22T13:13:01Z,Anci pw,Bersyukur sih berkat dr Richard le. Gua bisa tau mana skincare BPOM / mana skincare Abal&quot;,0
2022-11-22T13:10:51Z,Silvy fitchiyah,Makasih densu sudah bisa menjadi wadah dr richard menyalurkan semua beban jiwa dia yg 2 thn terpendam ..semoga setelah keluar semua unek2 ...dr Richard bisa segera move on dan lanjut berkarya ...,1
2022-11-22T13:06:13Z,Akhdiyat Saputra,Tetap semangat drl !!!,0
2022-11-22T12:51:10Z,Pretty 29,Semangat dokter❣️,0
2022-11-22T12:39:45Z,Lord Luhut,"<a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=56m00s"">56:00</a> Diskusi hal biasa kalo diarahin ke agama sulit didebat.<br><a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=01h07m00s"">01:07:00</a> maaf tidak pernah salah (saya setuju), tapi mengaku salah, saat anda tidak salah adalah hal bodoh.",0
2022-11-22T12:36:49Z,tiara saputri darlis,Saya nonton sampe 2x. Thanks paklee dan densu. Mengginspirasi bangeet,0
2022-11-22T12:30:12Z,Mutiara Pertiwi,BENAR JANGAN MINTA MAAF KLU GAK  BERSALAH.. . ANEH YA DIA HABIB KOK SIKAPNYA BGTU,0
2022-11-22T12:24:33Z,Mutiara Pertiwi,"BETUL YG DAPAT UNTUNG PARA PENGACARA...KAU DIPERAS.......JANGAN MIKIRIN ORANG LAIN,DG MENGORBANKAN DIRI KITA SENDIRI.",0
2022-11-22T12:07:51Z,Gritha Lumantow,hahahhah...yg untung poscash dan pengacara....,0
2022-11-22T12:03:30Z,CottonCandy Store,Setuju dgn dr. Richard....kalau gak salah jgn minta maaf....tetapi kalau kita salah jgn ragu untuk minta maaf...,0
2022-11-22T12:00:15Z,M wulida,"Jika setelah ini abal2 semakin merajalela, dia ikut punya andil merusak, karena dia, dokter ini udh g mau kasih edukasi",0
2022-11-22T11:55:00Z,Tips Emak Milenial,aku tuh sebenernya menghindari klo drL  bicara soal kasus sm kp.. soalnya dr awal kasus tuh aku ikutin bgt dan gedeg luar biasa sm kp itu..sampe aku ga ikutin kasusnya drL lagi karna ga tega bgt apalagi pas ditangkep itu... rasanya klo sampe skrg denger juga gedeg bgt ih sm orang itu.. so soleh bgt dikit2 ngutip ayat bawa2 habib dan agama tapi perilaku ga sesuai.. waktu drL ditankep dia bikin story nyindir kan..hadehhh hijrah sebelahmananya dan gedeg jg sm orang yg ngebela dia dikolom komen sosmed nya which is kebanyakan klo ku tanya ke orang komennya : emang tau kasusnya pernah liat video full saat &#39;tabayun&#39; mereka pasti bilangnya engga..,0
2022-11-22T11:54:49Z,Heni Purwati Kuntari,lanjutkan dok,0
2022-11-22T11:37:08Z,yulia ana,"Penampilan syari kelakuan kek kunti.  Malu kan dia sekarang wkwk.  gak mau mengakui kesalahan, apalagi minta maaf.  Eh sekarang mau nyerang hukum lagi ?? Wkwkw lawak.",0
2022-11-22T11:05:55Z,Susiani Chef,Karena dokter aku gak pernah berani pakek skincare abal². Kalok dulu trabas aja,0
2022-11-22T10:36:36Z,dableh,KARPUT NYA NGUMPET LAGI MIKIR IDE BUAT CARI PENCITRAAN LAGI DENGAN EMBEL2 ISTRI HABIB,0
2022-11-22T10:34:07Z,Novi Anggraeni,Terimakasih Dok sudah membagikan ilmu Jadi kami bisa membedakan cream yg aman 🙏👍,0
2022-11-22T10:24:24Z,De Vi,Dokter richat ini orangnya humble banget sumpah di dm aja dibalas konsultasi masalah kulit padahal jarang2 lo dokter yang mau gitu,0
